id,name,stop_type,stop_code,location_id,latitude,longitude,zone_id,zone_code
813,Largo Dos Mogos,BUS,LAMOG_1,14e45c7b-88bb-43e5-a04a-584b05204e3f,41.226194,-8.600396,5,MAI1
814,Largo EirÃ³s,BUS,LAEIR_1,43730912-a47f-4764-808a-3332274547aa,41.0978,-8.625302,26,VNG4
815,Largo Pinto Correia,BUS,LAPCO_1,646d1b84-c245-488f-be07-f15a430cc3f8,41.150722,-8.645194,13,PRT2
816,Laroze Rocha,BUS,LAROC_1,09b0924c-301a-485d-9766-a7022c0d77ac,41.176227,-8.624135,13,PRT2
817,Lavadores (praia),BUS,LAVAD_2,e3f1e6ad-4985-41bd-84ca-2f4d1abe2a25,41.13109,-8.6694,27,VNG5
818,Lavadouros,BUS,LAVAD_1,d897b54c-ad31-4936-997b-8be0da19235a,41.208979,-8.570251,8,MAI4
819,Lavouras,BUS,LAVOU_1,e944265e-a9b3-4824-9d3d-8ce0155b46c3,41.125731,-8.631658,23,VNG1
820,Leonardo Coimbra,BUS,LECOI_1,14e140c2-afc2-4cf6-8ebd-5c0ec9a8ae12,41.199223,-8.599736,5,MAI1
821,LeÃ§a F. Clube,BUS,LECLU_2,83c36909-a6de-4276-8917-459fed7c7214,41.204528,-8.688528,10,MTS2
822,LeÃ§a F.clube,BUS,LECLU_1,2c419e27-1039-4642-9c78-c38e553f53ce,41.204639,-8.688667,10,MTS2
823,Lgo Da Codiceira,BUS,LGCOD_1,35b42ada-7ce8-46b7-a6ed-36e31ff95a05,41.244583,-8.519785,21,VLG2
824,Lgo. Aljubarrota,BUS,LGALJ_1,7b05ca31-2e05-4ba4-ac8e-841ff4dbadc9,41.136844,-8.618467,23,VNG1
825,Lgo. Da Capela,BUS,LGCAP_1,c98a2a91-e343-4d5a-baab-536db17ebeb1,41.206698,-8.623462,5,MAI1
826,Lgo. Da Cruz,BUS,LGCRU_1,9327bbc4-05a8-4dfd-9a71-6e9d1fb8a657,41.137128,-8.619641,23,VNG1
827,Lgo. Dos Aviadores,BUS,LGAVI_1,45d0bed5-7109-46ad-aceb-6005c6e30e27,41.126628,-8.610999,23,VNG1
828,Lgo. Montinho,BUS,LGMON_1,e8bef8a9-2ac0-42b2-b3c8-5209067f1876,41.134583,-8.630667,23,VNG1
829,Lgo.campo Lindo,BUS,LGCLI_1,dfbbb2cc-8fce-4968-ae19-69c365afd029,41.169754,-8.608135,12,PRT1
830,Lgo.nevogilde,BUS,LGNEV_1,84e1bd48-f2d0-43e3-8e8c-ae734fa9a585,41.162724,-8.67641,13,PRT2
831,Liceu Garcia Orta (Porto),BUS,LIGOR_1,c62adfdc-3f00-4b6f-98ef-d1cdc3f597ce,41.164398,-8.667913,13,PRT2
832,Liceu Garcia Orta (Porto),BUS,LIGOR_2,3ac87675-ae44-4fa1-9488-72203e458516,41.1615,-8.66657,13,PRT2
833,Lidador,BUS,LIDAD_2,e407c9b7-b430-44fa-b574-5395168b3032,41.170052,-8.657582,13,PRT2
834,Lidador (metro),BUS,LIDAD_3,1945a6db-d57f-42fb-b769-059c2e4bafd3,41.253922,-8.667628,19,VCD8
835,Lidador / M. Moniz,BUS,LIMON_1,2eecde0a-09c8-42a9-82b9-4da8ab83e232,41.174938,-8.660717,13,PRT2
836,Lidador /hospital,BUS,LIHOS_1,4d2ae72f-41ee-438f-a0dc-955aa726ee2b,41.177529,-8.66253,13,PRT2
837,Lidador-soeiro Mendes,BUS,LISME_1,a1cf26a0-8b03-4f7a-9b82-b42e899a23fa,41.176305,-8.663622,13,PRT2
838,Lidador/m.moniz,BUS,LIMON_2,282693fa-397c-4a09-b5c7-9167d8bd46bd,41.175223,-8.661443,13,PRT2
839,Lima,BUS,LIMA_1,51fc677e-abaa-4d0c-9bcb-60bdbfd8b032,41.162798,-8.599746,12,PRT1
840,Linhares,BUS,LINHA_1,dc5649f9-f77f-486c-be7e-546aa36312c1,41.1939,-8.675723,9,MTS1
841,Lionesa,BUS,LIONE_1,bc3600ff-d8b1-4f79-b8bf-cb54a5f32f63,41.214131,-8.623925,5,MAI1
842,Lionesa (norte),BUS,LIONE_2,7db8088c-3147-4f34-bf3b-52e97c090219,41.216721,-8.623755,5,MAI1
843,Loja CidadÃ£o Ermesinde,BUS,LOCER_1,aa999a99-24c0-4f38-ad3d-517e91a3cac0,41.213522,-8.546215,8,MAI4
844,Lomba,BUS,LOMBA_1,f9d8e5ff-3662-4f1f-ba9b-7a27ac810d93,41.206625,-8.663431,9,MTS1
845,Lomba (gatÃµes),BUS,LOMBA_2,2647f682-818f-4e58-b103-4d2f5b4860a2,41.207375,-8.660291,9,MTS1
846,Lordelo,BUS,LORDE_1,11db1ff9-2923-422a-b0dc-a9b0ca074ba6,41.154279,-8.648121,13,PRT2
847,Lota,BUS,LOTA_1,cba14b54-3a71-4f03-86bd-4462ab27ddca,41.183119,-8.693577,9,MTS1
848,Lourinha,BUS,LOURI_1,2331ecad-637a-416d-be59-216eaa09f2ee,41.18098,-8.559273,8,MAI4
849,Lugar Da Ilha,BUS,LUILH_1,c804efc7-fdf6-4064-af64-85962ce14101,41.108418,-8.628339,26,VNG4
850,Lugarinho,BUS,LUGAR_1,72bd3e75-470b-4a88-b6fe-a07598ae2449,41.167258,-8.631765,12,PRT1
851,Luis CamÃµes,BUS,LUCAM_3,c0df02a9-0906-4232-8abe-56ce0cd2144e,41.233033,-8.61882,5,MAI1
852,Luis Woodhouse,BUS,LUWOO_1,35351c1e-a87b-4cea-9e8a-e7722331ba83,41.168355,-8.591533,12,PRT1
853,LuÃ­s CamÃµes,BUS,LUCAM_1,b4cdc36e-03aa-4c99-8192-c489dbab8548,41.234073,-8.614179,5,MAI1
854,LuÃ­s De CamÃµes,BUS,LUCAM_2,0b2564c9-c0e7-4c2e-b2d9-14b2909436c1,41.186028,-8.587028,8,MAI4
855,LÃ³ios,BUS,LOIOS_1,ad7e0c48-72a4-4ffb-a5a3-dbadf9cd33e5,41.145883,-8.612838,12,PRT1
856,M. Ferreira Pinto,BUS,FEPIN_1,2a28de4a-4326-4138-9a59-b603da4cae74,41.222125,-8.60371,5,MAI1
857,Macau,BUS,MACAU_1,96aa7a4f-5deb-4a09-b976-002c16fb9c79,41.231507,-8.613371,5,MAI1
858,Machado Dos Santos,BUS,MASAN_1,94155ee7-50bc-42ae-a2c1-104d63f2eb3b,41.130435,-8.630094,23,VNG1
859,Madalena,BUS,MADAL_4,d786b8fa-c4f0-40ac-b90c-646a76b49f2e,41.112593,-8.642104,26,VNG4
860,Madalena (c.saÃºde),BUS,MADAL_1,b2a2656c-f3c7-43a2-88ed-7ffdec003a57,41.11087,-8.634365,26,VNG4
861,Madalena (escolas),BUS,MADAL_2,368fce33-7d76-4f39-8be6-31a0ac70e456,41.112617,-8.644016,26,VNG4
862,Madalena (igreja),BUS,MADAL_3,dc0fbb4e-a3eb-4cac-b24d-8a2272457779,41.101695,-8.644889,26,VNG4
863,Maia,BUS,MAIA_1,ff71622f-828d-4ce0-8b7f-ea2ba17bb087,41.23278,-8.623858,5,MAI1
864,Maia (camara),BUS,MAIA_3,4b32c0f8-2524-44b1-9ca6-cfeba38b15dd,41.232661,-8.622283,5,MAI1
865,Maia (cÃ¢mara),BUS,MAIA_2,49a08a3f-765b-4d08-bb17-b31e0db59da5,41.232453,-8.621306,5,MAI1
866,Maia (estÃ¡dio),BUS,MAIA_4,b222d782-a7c8-477f-93ca-532552c0132b,41.236307,-8.615789,5,MAI1
867,Maia (igreja),BUS,MAIA_5,5c568166-f80a-4e42-9fca-4328da0472bb,41.234449,-8.630325,5,MAI1
868,Maia (zoo),BUS,MAIA_6,62a3d855-2084-4a1a-a4f2-a8744491aee1,41.235976,-8.630228,5,MAI1
869,Maia Jardim,BUS,MAJAR_1,d09a27e7-42cd-441d-a419-bfff913246e3,41.235701,-8.59766,7,MAI3
870,Maiambiente,BUS,MAIAM_1,6dcd6a02-fbf9-4626-869f-683ca693312a,41.215991,-8.59697,8,MAI4
871,Maiashopping,BUS,MAIAS_1,c09bb93a-fe9b-4ba8-ba21-46d7878c96fd,41.219344,-8.558792,8,MAI4
872,Major PÃ¡la,BUS,MAPAL_1,8b2feed1-9110-41dd-a003-e45a828b6a56,41.130385,-8.631215,23,VNG1
873,Makro,BUS,MAKRO_1,298ef12a-f71a-48dc-8061-38ee883bf8a5,41.120375,-8.626666,23,VNG1
874,Malaca,BUS,MALAC_1,27a63db0-1399-4d05-a385-93d479f12f5c,41.167234,-8.684796,13,PRT2
875,Malmequeres,BUS,MALME_1,a3998f71-d114-4069-b9d2-3468c0988a84,41.209574,-8.605179,5,MAI1
876,Man.p.azevedo 1,BUS,MAAZE_1,f2d266bc-0d05-4940-9e83-9520615a3c70,41.172862,-8.646864,13,PRT2
877,Man.p.azevedo 2,BUS,MAAZE_2,98be7027-4145-45c7-94ce-eb00f36a47bf,41.174272,-8.648599,13,PRT2
878,Man.p.azevedo 3,BUS,MAAZE_3,f88ee625-3a2d-4148-b5b9-f608398bbb07,41.176331,-8.651585,13,PRT2
879,Maninho,BUS,MANIN_2,0a468c26-0bf1-40b4-9575-905f07af9704,41.109838,-8.632616,26,VNG4
880,Maninhos,BUS,MANIN_1,38e3d770-a1bb-4d2e-9a3f-f970c7edca7b,41.230409,-8.61122,5,MAI1
881,Manso,BUS,MANSO_1,e5bd26e0-669f-4492-a173-d3f3d74f0770,41.226755,-8.640441,5,MAI1
882,Manuel Laranjeira,BUS,MALAR_1,8959368f-fb54-4a03-a16c-91d370b7cac6,41.17318,-8.59884,14,PRT3
883,Mar Shopping - Ikea,BUS,MASIK_1,35768fa5-e702-446e-9900-7c1d9d6e9c3c,41.209386,-8.68967,10,MTS2
884,Mar Shopping Nascente,BUS,MASNA_1,9825a26d-b014-4283-918e-0a70be8e0482,41.207882,-8.68503,10,MTS2
885,Marginal,BUS,MARGI_1,1f6bce20-2eb4-4b08-b09a-a987601bba73,41.222875,-8.547572,8,MAI4
886,Maria Lamas,BUS,MALAM_1,94d5ed8f-c05f-4499-8184-dbc796f07d43,41.169839,-8.632746,12,PRT1
887,Mariani,BUS,MARIA_1,5bb072d4-5448-46e7-9eb8-60e263d1d238,41.127861,-8.622917,23,VNG1
888,MarquÃªs,BUS,MARQU_2,26276840-a549-4894-b311-87586ff0f5cd,41.161183,-8.604481,12,PRT1
889,Marracuene,BUS,MARRA_1,4db2246d-298a-411f-9107-42d28c757d74,41.162103,-8.620031,12,PRT1
890,Martim Freitas,BUS,MAFRE_1,3ce59ed5-8575-481d-bade-67d83756dc06,41.174165,-8.662503,13,PRT2
891,Maternidade,BUS,MATER_1,560cec3e-3cbd-4dd0-8bf8-80cd4265f1a0,41.150937,-8.621958,12,PRT1
892,Matosinhos (cmm),BUS,MATOS_1,7db8f275-6427-4534-abf1-97884372a901,41.182224,-8.682575,9,MTS1
893,Matosinhos (igreja),BUS,MATOS_2,e715fc34-020f-4538-bfe2-360dea0f65db,41.186353,-8.68535,9,MTS1
894,Matosinhos (mercado),BUS,MATOS_3,4a029f90-5e0a-4cf3-891a-39b3d529fa4e,41.18771,-8.69324,9,MTS1
895,Matosinhos Mercado,BUS,MAMER_1,6ba83554-1cd6-4716-abf2-4d6627f961de,41.187407,-8.693137,9,MTS1
896,Matosinhos Praia,BUS,MAPRA_1,2f8f885c-af98-4e07-8d31-c2a7849c96b9,41.179856,-8.690193,9,MTS1
897,MaÃ­nÃ§a,BUS,MAINC_1,b894ffe6-867c-4d07-a50c-2eceb6abfdfb,41.197361,-8.619875,5,MAI1
898,Medancelhe,BUS,MEDAN_1,911611d0-de51-4fd2-b046-24e01841a208,41.189374,-8.558312,8,MAI4
899,MeilÃ£o,BUS,MEILA_1,92ea5310-e7a5-4ec1-975f-a1a8c93165d4,41.211,-8.565537,8,MAI4
900,Meiral (Gondomar),BUS,MEIRA_1,8a4d7b02-0419-497e-86d5-728ada4c6786,41.167806,-8.562806,3,GDM1
901,Meiral (Porto),BUS,MEIRA_2,0661b683-d96b-4773-839d-35334b364d80,41.14874,-8.57254,14,PRT3
902,Merc. Ferr. Borges,BUS,MEFBO_1,2eca3b59-24c1-4b3b-8626-6ac9915b61f0,41.14144,-8.614465,12,PRT1
903,Mercado Da Foz,BUS,MEFOZ_1,8dd18449-07b0-4035-af38-185dbbbb8d69,41.154534,-8.673628,13,PRT2
904,Mercado Do BolhÃ£o,BUS,MEBOL_1,51ae502f-4285-4569-84ba-54ac8776f6a5,41.149473,-8.607541,12,PRT1
905,Miguel Bombarda (Porto),BUS,MIBOM_1,551a7e25-a2bc-4cf9-9ef6-76180ed18c54,41.149826,-8.619795,12,PRT1
906,Miguel Bombarda (Porto),BUS,MIBOM_2,2b459119-38a4-433c-a1bb-f19dab13ce3f,41.150028,-8.623055,12,PRT1
907,MiosÃ³tis,BUS,MIOSO_1,202891ab-6c2a-4c31-b8f1-5df8aa2ca374,41.177923,-8.619022,13,PRT2
908,Mira Maia Shopping,BUS,MIMSH_1,9901e8da-a189-4db3-9f68-f33f5f57eb09,41.254139,-8.6535,6,MAI2
909,Miradouro,BUS,MIRAD_1,8d490512-2675-4847-a8e2-05f451ebf48d,41.162177,-8.555872,3,GDM1
910,Miragaia,BUS,MIRAG_1,ff379731-2991-47c0-98da-c30611662a2c,41.141585,-8.618785,12,PRT1
911,Mirante,BUS,MIRAN_1,8375f679-fb46-4283-81dc-e8fea8f15265,41.213387,-8.562962,8,MAI4
912,Moalde,BUS,MOALD_1,aedc6b63-8a70-454a-a418-2569713954e0,41.190615,-8.606234,5,MAI1
913,Mocidade ArrÃ¡bida,BUS,MOARR_1,4b1c67cf-6674-4282-8389-76df1ad92bbb,41.151474,-8.646334,13,PRT2
914,Mogos,BUS,MOGOS_1,fa8500a4-3a1b-4cb2-82ca-04f0f63e9a8f,41.226343,-8.604672,5,MAI1
915,Moinho Vento,BUS,MOVEN_1,f5fe05e1-fafc-485b-b65b-c64dec0ece7c,41.103575,-8.659147,26,VNG4
916,Moinhos,BUS,MOINH_1,2629ff88-9a99-457e-b4e8-745a0fa49406,41.193903,-8.618736,5,MAI1
917,Molhe,BUS,MOLHE_1,b016324a-3b85-4a78-9173-3c671ba914a6,41.159836,-8.683163,13,PRT2
918,Monchique,BUS,MONCH_1,d0309b1d-5b2c-489a-8725-01d2d076f2ca,41.144737,-8.626854,12,PRT1
919,Monforte,BUS,MONFO_1,a193fbc2-4cc3-47a0-8f78-cdf8178732bf,41.23128,-8.541364,21,VLG2
920,Monsanto,BUS,MONSA_1,467810bf-aedf-42a9-9f4c-06842639ed1f,41.170445,-8.620309,12,PRT1
921,Monte Aventino,BUS,MOAVE_1,a9e2f0fd-4c65-430e-8758-07c1fe297486,41.163133,-8.590305,12,PRT1
922,Monte Castelo,BUS,MOCAS_1,4fbb1b21-cdd2-41d1-96d0-9ae0e8e423c7,41.19714,-8.671874,9,MTS1
923,Monte Cativo,BUS,MOCAT_1,b94a64ab-81f5-4ece-9e7e-015315b559ab,41.162269,-8.616061,12,PRT1
924,Monte Crasto,BUS,MOCRA_1,18f3b580-9227-4f18-8b49-3ca54db524a6,41.138959,-8.531735,3,GDM1
925,Monte Dos Burgos,BUS,MOBUR_1,644296bd-16d4-49dd-a30c-d45de6d070f8,41.18137,-8.630427,5,MAI1
926,Monte Dos Pipos,BUS,MOPIP_1,318c8076-2054-4811-aedb-6197806e1f5b,41.19999,-8.658498,9,MTS1
927,Monte Grande,BUS,MOGRA_1,0cd2c85b-a792-4f6a-ae23-6582b9359cdf,41.229774,-8.64253,5,MAI1
928,Monte Pedro,BUS,MOPED_1,591cf9bd-2d89-4898-bc59-67234a1cf032,41.189542,-8.524269,3,GDM1
929,Monte Penedo,BUS,MOPEN_1,1288c0e2-58e3-4c22-a72a-11bcaee7538d,41.228625,-8.580084,8,MAI4
930,Monte Tadeu,BUS,MOTAD_1,29381067-1456-4210-80ad-d34788f1429b,41.156195,-8.599231,12,PRT1
931,Montes Da Costa,BUS,MOCOS_1,f9c0bb2e-b095-4422-94e6-12003e7548a4,41.211264,-8.534972,8,MAI4
932,Moreda,BUS,MORED_1,faa35ef4-7a74-4348-bf29-690687005200,41.150833,-8.600222,12,PRT1
933,Moreira,BUS,MOREI_1,ed6e8791-bc1c-4ecb-b8cb-bfb317abfb4a,41.153544,-8.601803,12,PRT1
934,Moreira SÃ¡,BUS,MOSA_1,dffeb169-9aee-4030-8d7f-be53be7ef2ec,41.162441,-8.63292,12,PRT1
935,Mosteiro LeÃ§a Do Balio,BUS,MOLBA_1,2f7622e3-46be-4e92-ab57-dcc78c55462b,41.210517,-8.624325,5,MAI1
936,Mouta,BUS,MOUTA_1,0a28ff3e-7806-4378-a426-b397b6c275f0,41.211303,-8.604142,5,MAI1
937,Mouzinho  Silveira,BUS,MOSIL_2,fdd7dbff-f0eb-4814-8238-95a32ff5ce18,41.14339,-8.61331,12,PRT1
938,Mouzinho Albuquerque,BUS,MOALB_1,e6e24111-d315-4138-a23f-cf4b6c7904cf,41.126652,-8.617411,23,VNG1
939,Mouzinho Silveira,BUS,MOSIL_1,acefc832-1eba-45a9-8ea7-c3b04518cfba,41.143583,-8.612972,12,PRT1
940,Mte Burgos (circ.),BUS,MTBUR_1,85004bad-5b2d-4c09-bf9f-2d2b9b7baae1,41.179572,-8.628698,13,PRT2
941,Mundo Novo,BUS,MUNOV_1,1500a3ba-0d18-41da-94c4-cc83f97b1008,41.200986,-8.662472,9,MTS1
942,Museu C. ElÃ©ctrico,BUS,MUELE_1,d6372651-36aa-4c47-925e-cc02e7dbacc0,41.146625,-8.632245,12,PRT1
943,NatÃ¡ria,BUS,NATAR_1,9fedf843-9e91-48f9-9d61-6877c6a5b702,41.167277,-8.624264,12,PRT1
944,Navas Tolosa,BUS,NATOL_1,a886ac84-1520-41f6-9533-3d54274d094c,41.1683,-8.57135,14,PRT3
945,Nave,BUS,NAVE_1,3c4f5dc3-1221-41af-896d-1dc91fe3bf21,41.151585,-8.597456,12,PRT1
946,NazarÃ£es,BUS,NAZAR_1,874612b6-d96d-4229-b864-baa9b639fa75,41.100903,-8.650865,26,VNG4
947,Nevogilde (Porto),BUS,NEVOG_1,b9ee76cf-fd90-4195-8a58-1b7c626bc0c5,41.166082,-8.677865,13,PRT2
948,Nevogilde (Porto),BUS,NEVOG_2,d3a816ad-d07f-4053-819a-47d708de266f,41.161366,-8.679157,13,PRT2
949,Nicolau Nasoni,BUS,NINAS_1,79258c1c-54d8-443e-a1a3-68e44e2e93ba,41.227288,-8.628826,5,MAI1
950,Noeda,BUS,NOEDA_1,400f84cb-fe2c-4f92-b53a-6ae2b102b625,41.145981,-8.58392,12,PRT1
951,Norteshopping,BUS,NORTE_1,36787e19-8f73-4799-bc79-2ef60b63c3d6,41.181237,-8.654387,13,PRT2
952,Nossa Sra. Da Natividade,BUS,NONAT_1,0fdc4339-437e-452f-8ccf-193626548c39,41.186473,-8.588451,8,MAI4
953,Nova Lisboa,BUS,NOLIS_1,2e708ed6-a559-471c-af82-12d57c8ca9bc,41.113239,-8.630879,26,VNG4
954,Novas ConstruÃ§Ãµes,BUS,NOCON_1,e2bea316-2597-419d-828c-e5105bcce380,41.199083,-8.662667,9,MTS1
955,Nove De Abril,BUS,NOABR_1,8099eb30-c423-4c74-993d-b3c270c7908f,41.170337,-8.618121,12,PRT1
956,Nuno TristÃ£o,BUS,NUTRI_1,dbb018c9-b178-4fcc-86f9-ceeefd486476,41.091437,-8.652962,26,VNG4
957,NÃ³ BonjÃ³ia,BUS,NOBON_1,0268da23-bb2d-42a1-947a-3420cb8593c2,41.154945,-8.582038,14,PRT3
958,NÃ³ Candal,BUS,NOCAN_1,ac53c683-48ac-404a-abd2-f12ffdd62340,41.145233,-8.640107,23,VNG1
959,Oliveira Gaio,BUS,OLGAI_1,a43817ac-4f3e-48ce-a3c2-1b0be4272dab,41.189024,-8.603813,5,MAI1
960,Oliveira Lobo,BUS,OLLOB_1,6683183d-d605-47e0-8e61-d4790fb40d8b,41.16297,-8.547115,3,GDM1
961,Oliveira Monteiro,BUS,OLMON_1,6c4f4095-bab2-4bac-a263-dca9dc3f7d96,41.163214,-8.624106,12,PRT1
962,Oliveira Zina,BUS,OLZIN_1,fcfb5ff8-1745-4a8b-95be-e8ce6e9c36f4,41.19435,-8.5072,20,VLG1
963,Oliveiras,BUS,OLIVE_1,5fc8dd1b-ee1d-471b-b8e4-e4baa1ece0f4,41.227698,-8.529254,21,VLG2
964,Os Jacintos,BUS,JACIN_1,0fe612a7-630c-42e3-b241-fbef60a9542a,41.233938,-8.612727,5,MAI1
965,Ouro,BUS,OURO_1,9311ab41-2e72-437d-83c0-0bf98e3f5502,41.14836,-8.647889,13,PRT2
966,Outeirinho,BUS,OUTEI_1,9636ce5b-0c3c-4d30-aaac-7b786957ab36,41.168686,-8.551916,3,GDM1
967,Outeiro (Maia),BUS,OUTEI_2,2e9ea547-dbb0-4cd2-91b8-3305bfaa4388,41.237757,-8.605185,5,MAI1
968,Outeiro (Porto),BUS,OUTEI_3,360e44a1-165f-459b-87ab-d92f5387747c,41.171098,-8.597653,12,PRT1
969,P. AbÃ­lio Sampaio,BUS,ABSAM_1,9b54410c-4fd1-4081-8cfa-7acd028180ce,41.247068,-8.614844,7,MAI3
970,Padre AmÃ©rico (Maia),BUS,PAAME_1,621885ee-7f67-403f-b8da-b2902fa812ff,41.205949,-8.547588,8,MAI4
971,Padre AmÃ©rico (Maia),BUS,PAAME_3,b6ce76b4-291a-4627-ae19-66f9971040e6,41.219503,-8.604304,5,MAI1
972,Padre AmÃ©rico (Valongo),BUS,PAAME_2,fd9b5488-5e71-45b6-91b9-e2d03fd987fd,41.182766,-8.474611,22,VLG3
973,Padre AntÃ³nio Porto,BUS,PAAPO_1,323ad552-e2d8-40db-ab6d-587a056671b0,41.185028,-8.653694,13,PRT2
974,Padre Dehon,BUS,PADEH_1,3e779a85-77d7-4561-87c8-eec2f4ef3b4a,41.160183,-8.553031,3,GDM1
975,Padre Ivo Tonelli,BUS,PAITO_1,2e8bc28e-54c3-4c69-a77c-c2ae6f8f173d,41.190271,-8.565181,8,MAI4
976,Padre Luis Cabral,BUS,PALCA_1,b076a87a-927f-48f0-bc87-fc1502eacdaa,41.151671,-8.667921,13,PRT2
977,Padre Luis Campos,BUS,PALCA_2,50d5dcd5-328f-4fb0-b73c-e8eee90ef599,41.240443,-8.614379,7,MAI3
978,PadrÃ£o (Porto),BUS,PADRA_2,0d34dab5-6d4a-4665-937a-73dd65adbb08,41.14648,-8.601562,12,PRT1
979,PadrÃ£o (Valongo),BUS,PADRA_1,1e444b61-b90e-42ad-8f88-cc1e55bebeb5,41.188069,-8.492434,20,VLG1
980,PadrÃ£o Da LÃ©gua,BUS,PALEG_1,26c8f479-c328-4b7f-a57d-2f6e974a3ad9,41.192194,-8.633584,5,MAI1
981,PadrÃ£o De Moreira,BUS,PAMOR_2,ac3f737d-dbe5-4ddf-bafa-3c3d866a9030,41.246666,-8.648859,6,MAI2
982,PadrÃ£o LÃ©gua,BUS,PALEG_2,785c1743-47ed-4d07-bdaa-4d438615fa17,41.192656,-8.633952,5,MAI1
983,PadrÃ£o Moreira,BUS,PAMOR_1,0b22a7b1-cbd5-4124-b7f7-4501e574ab2f,41.246118,-8.64812,6,MAI2
984,Palmeiras,BUS,PALME_1,6be4cd5e-17a7-4b21-81ef-2723a8ea9a84,41.152496,-8.65172,13,PRT2
985,Palmilheira,BUS,PALMI_1,2c57fbd5-06d9-4f8c-8335-b82016d64168,41.204816,-8.555871,8,MAI4
986,PalÃ¡cio (Porto),BUS,PALAC_1,2a01f483-ebcd-426f-a7d1-14032c814aaf,41.148839,-8.625179,12,PRT1
987,PalÃ¡cio (Porto),BUS,PALAC_2,39b3c16e-7c37-4e08-9340-72b6fb4bf74a,41.14555,-8.624492,12,PRT1
988,Parada,BUS,PARAD_1,35070f83-a662-4594-a91a-50320c5f9077,41.202103,-8.59603,8,MAI4
989,ParaÃ­so (metro),BUS,PARAI_1,212d3ebe-5a19-42e6-8376-9b6bf6ed2916,41.157328,-8.60998,12,PRT1
990,Parque BasÃ­lio Teles,BUS,PABTE_1,3a1d281c-0c46-4bb8-a4e9-5c841a91bd2d,41.18242,-8.684532,9,MTS1
991,Parque Campismo,BUS,PACAM_1,f36c01b6-8e66-4d45-8a82-345389d728e5,41.106972,-8.656691,26,VNG4
992,Parque Central Da Maia,BUS,PACMA_1,c6d75eb8-8d8a-4583-aabf-a6177e980135,41.235431,-8.624781,5,MAI1
993,Parque Cidade,BUS,PACID_3,6bbfb8bb-2478-4a6e-845b-3fcf34be1c05,41.165589,-8.670828,13,PRT2
994,Parque Da Cidade (Porto),BUS,PACID_1,a922cde7-c7d3-4cfa-8a01-ce6f02ab8474,41.171623,-8.677912,13,PRT2
995,Parque Da Cidade (Porto),BUS,PACID_2,27c50237-1c2f-432f-b969-d149212304a1,41.165032,-8.67161,13,PRT2
996,Parque Da Prelada,BUS,PAPRE_1,1b6fdffb-ae5d-4c74-a372-3e61260c90b9,41.175164,-8.627648,13,PRT2
997,Parque Da RepÃºblica,BUS,PAREP_1,99039908-2d55-4952-8ce5-caf20a4a7130,41.12454,-8.60593,23,VNG1
998,Parque De Real,BUS,PAREA_2,d46392d9-19ec-4eba-b4b6-47af63e25da3,41.179362,-8.67303,9,MTS1
999,Parque J. G. Laranjo,BUS,PALAR_1,a205c1cb-8185-430b-8a80-431dedaaab2a,41.184611,-8.661903,9,MTS1
1000,Parque Nascente,BUS,PANAS_1,1abe2bb9-0427-4575-9bf4-98af0ef5abf1,41.174952,-8.566761,14,PRT3
1001,Parque Oriental,BUS,PAORI_1,0b6d74f0-5739-4489-995b-112ae3aa6974,41.154985,-8.568207,14,PRT3
1002,Parque PÃ­cua,BUS,PAPIC_1,eef7518b-1412-466f-8b75-2c2fcb35f7ed,41.203779,-8.565344,8,MAI4
1003,Passal,BUS,PASSA_1,0aa60f05-4257-4a47-8bc6-8b56de5c25cb,41.151748,-8.50192,4,GDM2
1004,Passarias,BUS,PASSA_2,fbfd0300-3d3d-4af9-8325-eac01e99ea70,41.230331,-8.538376,21,VLG2
1005,Passeio Alegre,BUS,PAALE_1,afc83b89-aefa-4a4c-835d-3a24f0208096,41.148985,-8.672161,13,PRT2
1006,Passos Manuel,BUS,PAMAN_1,c604304b-e388-4517-bcb3-18d513e3aae5,41.197262,-8.663915,9,MTS1
1007,Pasteleira (Porto),BUS,PASTE_1,8cb2b977-c5a3-490e-85dd-e9e7d7e7c3bf,41.155776,-8.654522,13,PRT2
1008,Pasteleira (Porto),BUS,PASTE_2,64f45a9d-59e2-44eb-880c-ec823a69b88c,41.150452,-8.661285,13,PRT2
1009,Paulo Da Gama (Porto),BUS,PAGAM_1,531d12dc-00dc-47e8-8122-5ae822127efa,41.150779,-8.658677,13,PRT2
1010,Paulo Da Gama (Porto),BUS,PAGAM_2,5013f610-c508-491d-92d1-fc029ee1f00f,41.14815,-8.657639,13,PRT2
1011,Paulo Novais,BUS,PANOV_1,3b9977bd-8903-4888-8522-57298f21e6e9,41.163094,-8.660091,13,PRT2
1012,Paulo Ranito,BUS,PARAN_1,27d141da-1992-4178-bc67-340e69ac0bcf,41.207925,-8.613782,5,MAI1
1013,Paus,BUS,PAUS_1,342ba6f4-e887-43f6-8c5c-d9b0382b4557,41.19594,-8.673615,9,MTS1
1014,Pav. Gimnodesport.,BUS,PAGIM_1,e7ca596c-242c-439f-8c16-033c3b2e7a9c,41.195427,-8.501091,20,VLG1
1015,PavilhÃ£o Cpn,BUS,PACPN_1,a4008ccb-dd1d-4974-b1d1-f9feb1ea1ba7,41.207523,-8.555947,8,MAI4
